id,sentiment
7797,0
7798,0
7799,0
7800,1
7801,0
7802,0
7803,0
7804,1
7805,1
7806,0
7807,1
7808,0
7809,1
7810,1
7811,1
7812,0
7813,0
7814,0
7815,0
7816,1
7817,1
7818,1
7819,0
7820,1
7821,1
7822,0
7823,0
7824,1
7825,0
7826,1
7827,1
7828,1
7829,0
7830,1
7831,0
7832,1
7833,0
7834,1
7835,1
7836,0
7837,0
7838,0
7839,0
7840,0
7841,1
7842,0
7843,0
7844,1
7845,0
7846,1
7847,0
7848,1
7849,1
7850,0
7851,0
7852,1
7853,0
7854,1
7855,0
7856,0
7857,1
7858,1
7859,0
7860,0
7861,0
7862,0
7863,1
7864,0
7865,0
7866,1
7867,1
7868,0
7869,0
7870,0
7871,0
7872,1
7873,0
7874,1
7875,1
7876,0
7877,0
7878,1
7879,1
7880,0
7881,0
7882,0
7883,1
7884,0
7885,0
7886,1
7887,1
7888,1
7889,0
7890,1
7891,0
7892,1
7893,0
7894,1
7895,1
7896,1
7897,1
7898,1
7899,0
7900,0
7901,0
7902,0
7903,1
7904,1
7905,0
7906,1
7907,0
7908,0
7909,0
7910,0
7911,0
7912,1
7913,1
7914,1
7915,0
7916,0
7917,0
7918,1
7919,1
7920,1
7921,0
7922,1
7923,1
7924,0
7925,0
7926,0
7927,1
7928,0
7929,1
7930,0
7931,0
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,1
7939,0
7940,1
7941,0
7942,1
7943,0
7944,0
7945,0
7946,1
7947,0
7948,1
7949,0
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,1
7958,1
7959,0
7960,0
7961,0
7962,1
7963,1
7964,1
7965,0
7966,0
7967,0
7968,0
7969,1
7970,1
7971,0
7972,1
7973,0
7974,0
7975,0
7976,0
7977,1
7978,0
7979,1
7980,0
7981,1
7982,0
7983,0
7984,1
7985,0
7986,1
7987,0
7988,0
7989,1
7990,1
7991,1
7992,1
7993,0
7994,1
7995,0
7996,0
7997,1
7998,0
7999,1
8000,0
8001,1
8002,1
8003,1
8004,1
8005,0
8006,1
8007,1
8008,0
8009,0
8010,0
8011,1
8012,1
8013,1
8014,0
8015,1
8016,1
8017,1
8018,1
8019,0
8020,0
8021,0
8022,1
8023,0
8024,0
8025,0
8026,1
8027,1
8028,1
8029,0
8030,1
8031,1
8032,0
8033,1
8034,0
8035,0
8036,1
8037,1
8038,1
8039,1
8040,0
8041,0
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0
8048,0
8049,1
8050,1
8051,1
8052,1
8053,0
8054,1
8055,0
8056,0
8057,1
8058,0
8059,0
8060,0
8061,1
8062,1
8063,1
8064,1
8065,0
8066,1
8067,1
8068,1
8069,0
8070,1
8071,1
8072,1
8073,1
8074,1
8075,1
8076,1
8077,0
8078,1
8079,0
8080,0
8081,0
8082,0
8083,0
8084,1
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,1
8092,1
8093,0
8094,0
8095,0
8096,1
8097,1
8098,0
8099,0
8100,1
8101,0
8102,1
8103,0
8104,0
8105,0
8106,0
8107,0
8108,0
8109,1
8110,1
8111,1
8112,0
8113,0
8114,0
8115,1
8116,1
8117,1
8118,1
8119,0
8120,0
8121,1
8122,0
8123,1
8124,0
8125,1
8126,0
8127,0
8128,1
8129,1
8130,0
8131,0
8132,1
8133,0
8134,1
8135,1
8136,1
8137,1
8138,1
8139,0
8140,1
8141,0
8142,0
8143,1
8144,1
8145,1
8146,1
8147,1
8148,0
8149,0
8150,0
8151,1
8152,0
8153,1
8154,0
8155,0
8156,1
8157,1
8158,0
8159,1
8160,1
8161,0
8162,1
8163,1
8164,1
8165,0
8166,0
8167,0
8168,1
8169,1
8170,1
8171,0
8172,0
8173,1
8174,0
8175,0
8176,0
8177,0
8178,1
8179,1
8180,0
8181,0
8182,1
8183,1
8184,1
8185,0
8186,1
8187,0
8188,0
8189,0
8190,0
8191,1
8192,0
8193,0
8194,1
8195,0
8196,1
8197,0
8198,0
8199,1
8200,1
8201,0
8202,0
8203,1
8204,0
8205,0
8206,0
8207,0
8208,1
8209,1
8210,1
8211,1
8212,1
8213,0
8214,0
8215,0
8216,1
8217,0
8218,1
8219,1
8220,1
8221,1
8222,0
8223,0
8224,1
8225,0
8226,0
8227,1
8228,1
8229,0
8230,1
8231,1
8232,0
8233,1
8234,0
8235,0
8236,0
8237,1
8238,1
8239,0
8240,1
8241,1
8242,0
8243,0
8244,1
8245,1
8246,1
8247,1
8248,1
8249,1
8250,0
8251,0
8252,1
8253,1
8254,1
8255,0
8256,1
8257,1
8258,0
8259,1
8260,0
8261,1
8262,0
8263,0
8264,0
8265,0
8266,0
8267,0
8268,0
8269,0
8270,1
8271,0
8272,0
8273,0
8274,0
8275,1
8276,1
8277,1
8278,0
8279,1
8280,1
8281,0
8282,1
8283,1
8284,1
8285,0
8286,0
8287,1
8288,0
8289,1
8290,0
8291,1
8292,1
8293,0
8294,1
8295,1
8296,0
8297,0
8298,1
8299,0
8300,0
8301,1
8302,1
8303,0
8304,0
8305,1
8306,0
8307,1
8308,0
8309,0
8310,0
8311,0
8312,1
8313,1
8314,1
8315,0
8316,1
8317,0
8318,1
8319,1
8320,1
8321,1
8322,0
8323,0
8324,0
8325,1
8326,1
8327,0
8328,1
8329,0
8330,0
8331,0
8332,1
8333,1
8334,1
8335,0
8336,0
8337,1
8338,0
8339,0
8340,0
8341,1
8342,1
8343,0
8344,0
8345,0
8346,0
8347,0
8348,0
8349,1
8350,0
8351,0
8352,1
8353,1
8354,1
8355,1
8356,0
8357,1
8358,0
8359,0
8360,0
8361,0
8362,1
8363,0
8364,1
8365,1
8366,1
8367,1
8368,0
8369,1
8370,0
8371,1
8372,0
8373,1
8374,0
8375,1
8376,1
8377,1
8378,0
8379,1
8380,1
8381,0
8382,1
8383,1
8384,1
8385,0
8386,1
8387,0
8388,0
8389,1
8390,1
8391,1
8392,0
8393,0
8394,0
8395,1
8396,0
8397,1
8398,1
8399,1
8400,1
8401,0
8402,1
8403,1
8404,1
8405,1
8406,1
8407,0
8408,0
8409,1
8410,1
8411,0
8412,0
8413,0
8414,0
8415,1
8416,1
8417,1
8418,0
8419,1
8420,0
8421,0
8422,0
8423,0
8424,0
8425,1
8426,1
8427,0
8428,0
8429,0
8430,1
8431,0
8432,0
8433,0
8434,1
8435,0
8436,1
8437,0
8438,1
8439,1
8440,1
8441,0
8442,1
8443,1
8444,1
8445,1
8446,1
8447,1
8448,0
8449,1
8450,1
8451,1
8452,0
8453,1
8454,1
8455,0
8456,0
8457,0
8458,1
8459,1
8460,0
8461,1
8462,0
8463,0
8464,0
8465,1
8466,0
8467,0
8468,1
8469,0
8470,1
8471,1
8472,0
8473,0
8474,0
8475,1
8476,0
8477,1
8478,1
8479,0
8480,1
8481,1
8482,0
8483,1
8484,1
8485,1
8486,1
8487,1
8488,0
8489,0
8490,1
8491,1
8492,1
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,1
8502,1
8503,0
8504,0
8505,0
8506,0
8507,0
8508,0
8509,0
8510,0
8511,0
8512,0
8513,1
8514,0
8515,1
8516,1
8517,0
8518,0
8519,1
8520,0
8521,1
8522,0
8523,1
8524,0
8525,0
8526,1
8527,0
8528,0
8529,0
8530,0
8531,1
8532,1
8533,1
8534,1
8535,0
8536,1
8537,1
8538,1
8539,0
8540,0
8541,0
8542,1
8543,1
8544,1
8545,0
8546,1
8547,1
8548,0
8549,1
8550,1
8551,1
8552,0
8553,0
8554,0
8555,1
8556,1
8557,0
8558,0
8559,1
8560,1
8561,0
8562,0
8563,1
8564,1
8565,1
8566,0
8567,0
8568,1
8569,0
8570,1
8571,1
8572,0
8573,1
8574,1
8575,1
8576,0
8577,1
8578,1
8579,1
8580,1
8581,1
8582,1
8583,0
8584,0
8585,0
8586,1
8587,1
8588,0
8589,1
8590,1
8591,0
8592,1
8593,0
8594,0
8595,0
8596,0
8597,0
8598,1
8599,0
8600,1
8601,1
8602,1
8603,0
8604,0
8605,1
8606,0
8607,0
8608,1
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,1
8617,0
8618,0
8619,0
8620,1
8621,1
8622,1
8623,1
8624,0
8625,1
8626,1
8627,0
8628,1
8629,0
8630,1
8631,0
8632,1
8633,1
8634,0
8635,1
8636,0
8637,1
8638,1
8639,1
8640,1
8641,0
8642,1
8643,0
8644,0
8645,1
8646,1
8647,1
8648,0
8649,0
8650,0
8651,1
8652,0
8653,0
8654,1
8655,1
8656,0
8657,0
8658,1
8659,0
8660,0
8661,0
8662,1
8663,1
8664,0
8665,0
8666,1
8667,1
8668,1
8669,1
8670,0
8671,1
8672,1
8673,0
8674,0
8675,1
8676,1
8677,0
8678,1
8679,1
8680,1
8681,0
8682,1
8683,1
8684,1
8685,1
8686,1
8687,1
8688,0
8689,0
8690,0
8691,0
8692,0
8693,0
8694,1
8695,0
8696,1
8697,0
8698,0
8699,1
8700,0
8701,0
8702,0
8703,0
8704,1
8705,1
8706,0
8707,0
8708,1
8709,0
8710,0
8711,1
8712,0
8713,1
8714,1
8715,0
8716,1
8717,1
8718,0
8719,0
8720,1
8721,1
8722,1
8723,0
8724,0
8725,1
8726,1
8727,1
8728,0
8729,0
8730,0
8731,1
8732,0
8733,1
8734,0
8735,1
8736,1
8737,1
8738,0
8739,1
8740,0
8741,1
8742,0
8743,0
8744,1
8745,1
8746,0
8747,0
8748,0
8749,0
8750,0
8751,1
8752,1
8753,1
8754,1
8755,0
8756,1
8757,0
8758,0
8759,0
8760,0
8761,1
8762,0
8763,0
8764,1
8765,1
8766,1
8767,1
8768,1
8769,1
8770,1
8771,0
8772,1
8773,1
8774,1
8775,1
8776,0
8777,1
8778,0
8779,0
8780,1
8781,0
8782,1
8783,1
8784,1
8785,1
8786,0
8787,0
8788,0
8789,1
8790,0
8791,0
8792,1
8793,0
8794,0
8795,0
8796,1
8797,1
8798,0
8799,0
8800,0
8801,1
8802,0
8803,0
8804,1
8805,0
8806,1
8807,0
8808,0
8809,1
8810,1
8811,1
8812,1
8813,0
8814,1
8815,0
8816,1
8817,0
8818,0
8819,0
8820,0
8821,1
8822,1
8823,0
8824,0
8825,0
8826,1
8827,1
8828,1
8829,1
8830,1
8831,1
8832,1
8833,1
8834,1
8835,0
8836,1
8837,0
8838,1
8839,0
8840,1
8841,0
8842,1
8843,0
8844,1
8845,1
8846,1
8847,1
8848,0
8849,1
8850,1
8851,1
8852,1
8853,0
8854,1
8855,1
8856,1
8857,1
8858,1
8859,0
8860,1
8861,1
8862,0
8863,1
8864,1
8865,1
8866,0
8867,0
8868,0
8869,1
8870,0
8871,1
8872,1
8873,1
8874,1
8875,1
8876,0
8877,0
8878,0
8879,0
8880,0
8881,1
8882,1
8883,0
8884,1
8885,0
8886,1
8887,1
8888,0
8889,1
8890,1
8891,0
8892,0
8893,1
8894,0
8895,1
8896,0
8897,1
8898,0
8899,1
8900,1
8901,0
8902,0
8903,1
8904,0
8905,0
8906,1
8907,0
8908,1
8909,0
8910,0
8911,0
8912,0
8913,1
8914,0
8915,1
8916,0
8917,1
8918,0
8919,0
8920,0
8921,1
8922,0
8923,1
8924,1
8925,0
8926,0
8927,0
8928,1
8929,1
8930,1
8931,1
8932,0
8933,0
8934,1
8935,0
8936,0
8937,1
8938,1
8939,1
8940,1
8941,0
8942,1
8943,0
8944,1
8945,1
8946,1
8947,0
8948,1
8949,1
8950,1
8951,0
8952,0
8953,0
8954,1
8955,0
8956,0
8957,0
8958,0
8959,1
8960,1
8961,1
8962,0
8963,1
8964,0
8965,0
8966,0
8967,0
8968,0
8969,0
8970,1
8971,0
8972,0
8973,0
8974,0
8975,1
8976,1
8977,1
8978,0
8979,1
8980,1
8981,1
8982,0
8983,1
8984,1
8985,0
8986,1
8987,1
8988,1
8989,0
8990,1
8991,1
8992,1
8993,1
8994,0
8995,0
8996,1
8997,0
8998,1
8999,0
9000,1
9001,0
9002,1
9003,1
9004,1
9005,1
9006,0
9007,0
9008,1
9009,1
9010,0
9011,1
9012,0
9013,0
9014,1
9015,1
9016,1
9017,1
9018,0
9019,0
9020,1
9021,0
9022,1
9023,1
9024,1
9025,1
9026,0
9027,0
9028,1
9029,0
9030,1
9031,1
9032,1
9033,0
9034,1
9035,1
9036,1
9037,1
9038,0
9039,0
9040,1
9041,0
9042,0
9043,0
9044,1
9045,0
9046,0
9047,0
9048,0
9049,0
9050,0
9051,1
9052,1
9053,1
9054,1
9055,0
9056,0
9057,0
9058,0
9059,1
9060,0
9061,1
9062,1
9063,0
9064,0
9065,1
9066,1
9067,0
9068,0
9069,0
9070,0
9071,0
9072,1
9073,1
9074,0
9075,0
9076,0
9077,1
9078,1
9079,0
9080,0
9081,0
9082,0
9083,1
9084,0
9085,0
9086,1
9087,0
9088,1
9089,0
9090,1
9091,0
9092,1
9093,1
9094,1
9095,1
9096,1
9097,0
9098,1
9099,0
9100,1
9101,0
9102,0
9103,0
9104,0
9105,0
9106,0
9107,0
9108,0
9109,1
9110,0
9111,1
9112,0
9113,1
9114,1
9115,1
9116,0
9117,0
9118,1
9119,0
9120,0
9121,1
9122,1
9123,1
9124,1
9125,1
9126,1
9127,1
9128,0
9129,0
9130,1
9131,0
9132,1
9133,1
9134,0
9135,0
9136,1
9137,1
9138,0
9139,1
9140,0
9141,1
9142,0
9143,1
9144,1
9145,0
9146,0
9147,1
9148,0
9149,0
9150,0
9151,0
9152,1
9153,1
9154,0
9155,1
9156,0
9157,1
9158,0
9159,0
9160,1
9161,1
9162,0
9163,1
9164,1
9165,1
9166,1
9167,1
9168,0
9169,0
9170,1
9171,1
9172,0
9173,0
9174,1
9175,1
9176,1
9177,0
9178,0
9179,0
9180,0
9181,1
9182,0
9183,0
9184,0
9185,0
9186,1
9187,0
9188,0
9189,1
9190,0
9191,0
9192,0
9193,1
9194,0
9195,0
9196,0
9197,1
9198,0
9199,0
9200,1
9201,0
9202,0
9203,0
9204,0
9205,0
9206,1
9207,1
9208,1
9209,0
9210,0
9211,1
9212,1
9213,1
9214,0
9215,0
9216,0
9217,0
9218,1
9219,1
9220,0
9221,0
9222,0
9223,0
9224,0
9225,0
9226,1
9227,0
9228,0
9229,1
9230,1
9231,0
9232,0
9233,0
9234,0
9235,0
9236,0
9237,0
9238,1
9239,0
9240,0
9241,0
9242,0
9243,0
9244,1
9245,1
9246,1
9247,1
9248,1
9249,0
9250,1
9251,1
9252,1
9253,0
9254,1
9255,1
9256,1
9257,1
9258,0
9259,0
9260,1
9261,1
9262,1
9263,1
9264,0
9265,0
9266,1
9267,0
9268,1
9269,1
9270,1
9271,1
9272,1
9273,0
9274,0
9275,0
9276,1
9277,1
9278,0
9279,1
9280,1
9281,1
9282,0
9283,1
9284,1
9285,1
9286,1
9287,1
9288,0
9289,0
9290,0
9291,0
9292,0
9293,1
9294,1
9295,1
9296,1
9297,0
9298,0
9299,1
9300,1
9301,0
9302,0
9303,0
9304,1
9305,0
9306,0
9307,1
9308,0
9309,0
9310,0
9311,0
9312,0
9313,0
9314,1
9315,1
9316,1
9317,0
9318,0
9319,0
9320,0
9321,0
9322,1
9323,1
9324,1
9325,1
9326,0
9327,0
9328,0
9329,0
9330,0
9331,0
9332,1
9333,1
9334,1
9335,0
9336,1
9337,0
9338,0
9339,0
9340,1
9341,0
9342,1
9343,1
9344,1
9345,0
9346,0
9347,1
9348,1
9349,0
9350,0
9351,0
9352,1
9353,1
9354,1
9355,0
9356,0
9357,0
9358,1
9359,0
9360,0
9361,1
9362,0
9363,0
9364,1
9365,0
9366,0
9367,1
9368,1
9369,0
9370,1
9371,1
9372,0
9373,1
9374,0
9375,1
9376,1
9377,0
9378,1
9379,0
9380,1
9381,0
9382,1
9383,1
9384,1
9385,1
9386,1
9387,1
9388,0
9389,1
9390,0
9391,0
9392,0
9393,0
9394,1
9395,0
9396,1
9397,1
9398,1
9399,1
9400,1
9401,1
9402,0
9403,0
9404,0
9405,1
9406,0
9407,0
9408,0
9409,1
9410,1
9411,1
9412,0
9413,1
9414,0
9415,0
9416,1
9417,1
9418,1
9419,0
9420,0
9421,0
9422,1
9423,1
9424,1
9425,0
9426,0
9427,0
9428,1
9429,0
9430,1
9431,0
9432,1
9433,0
9434,0
9435,0
9436,0
9437,1
9438,0
9439,0
9440,1
9441,1
9442,0
9443,1
9444,1
9445,0
9446,0
9447,0
9448,1
9449,0
9450,0
9451,1
9452,1
9453,0
9454,1
9455,0
9456,1
9457,1
9458,0
9459,0
9460,0
9461,0
9462,1
9463,1
9464,1
9465,1
9466,1
9467,0
9468,1
9469,1
9470,1
9471,0
9472,0
9473,1
9474,1
9475,1
9476,1
9477,0
9478,1
9479,0
9480,1
9481,0
9482,1
9483,1
9484,1
9485,1
9486,0
9487,1
9488,1
9489,1
9490,1
9491,1
9492,1
9493,1
9494,0
9495,1
9496,0
9497,1
9498,1
9499,1
9500,1
9501,0
9502,1
9503,0
9504,1
9505,1
9506,0
9507,1
9508,0
9509,1
9510,0
9511,1
9512,1
9513,0
9514,1
9515,0
9516,1
9517,0
9518,0
9519,1
9520,0
9521,1
9522,1
9523,1
9524,1
9525,1
9526,1
9527,1
9528,1
9529,0
9530,1
9531,1
9532,1
9533,0
9534,0
9535,1
9536,1
9537,0
9538,0
9539,1
9540,0
9541,1
9542,0
9543,0
9544,0
9545,1
9546,0
9547,0
9548,0
9549,0
9550,0
9551,1
9552,0
9553,0
9554,0
9555,1
9556,0
9557,1
9558,0
9559,0
9560,0
9561,1
9562,1
9563,0
9564,0
9565,0
9566,1
9567,1
9568,1
9569,1
9570,1
9571,0
9572,1
9573,1
9574,1
9575,0
9576,0
9577,0
9578,0
9579,1
9580,1
9581,0
9582,0
9583,0
9584,1
9585,1
9586,1
9587,1
9588,0
9589,0
9590,0
9591,0
9592,1
9593,1
9594,1
9595,0
9596,1
9597,0
9598,1
9599,1
9600,0
9601,1
9602,0
9603,0
9604,0
9605,0
9606,1
9607,0
9608,1
9609,0
9610,0
9611,1
9612,1
9613,1
9614,1
9615,1
9616,0
9617,1
9618,1
9619,1
9620,0
9621,0
9622,0
9623,1
9624,1
9625,0
9626,0
9627,0
9628,1
9629,0
9630,0
9631,1
9632,1
9633,1
9634,0
9635,1
9636,0
9637,0
9638,1
9639,0
9640,0
9641,1
9642,0
9643,1
9644,0
9645,0
9646,1
9647,1
9648,1
9649,1
9650,0
9651,1
9652,1
9653,1
9654,1
9655,1
9656,0
9657,0
9658,0
9659,0
9660,1
9661,0
9662,1
9663,1
9664,1
9665,0
9666,0
9667,0
9668,1
9669,1
9670,1
9671,0
9672,0
9673,1
9674,0
9675,1
9676,0
9677,0
9678,1
9679,1
9680,1
9681,0
9682,0
9683,1
9684,1
9685,0
9686,1
9687,0
9688,0
9689,0
9690,1
9691,0
9692,1
9693,1
9694,1
9695,1
9696,0
9697,0
9698,1
9699,0
9700,0
9701,1
9702,1
9703,1
9704,1
9705,1
9706,1
9707,0
9708,0
9709,0
9710,0
9711,1
9712,1
9713,0
9714,0
9715,0
9716,1
9717,0
9718,1
9719,1
9720,1
9721,1
9722,0
9723,1
9724,1
9725,0
9726,1
9727,1
9728,0
9729,0
9730,0
9731,1
9732,0
9733,1
9734,0
9735,0
9736,0
9737,1
9738,1
9739,1
9740,1
9741,0
9742,0
9743,1
9744,0
9745,0
9746,1
9747,1
9748,1
9749,1
9750,1
9751,0
9752,1
9753,1
9754,1
9755,0
9756,0
9757,0
9758,0
9759,0
9760,1
9761,0
9762,1
9763,1
9764,1
9765,0
9766,1
9767,1
9768,0
9769,0
9770,0
9771,0
9772,0
9773,0
9774,0
9775,1
9776,0
9777,1
9778,1
9779,0
9780,0
9781,1
9782,0
9783,0
9784,1
9785,1
9786,0
9787,1
9788,1
9789,1
9790,1
9791,1
9792,1
9793,0
9794,0
9795,1
9796,1
9797,0
9798,0
9799,1
9800,0
9801,0
9802,1
9803,0
9804,0
9805,1
9806,1
9807,1
9808,0
9809,1
9810,0
9811,1
9812,0
9813,0
9814,0
9815,1
9816,0
9817,0
9818,1
9819,1
9820,0
9821,1
9822,1
9823,0
9824,0
9825,0
9826,0
9827,1
9828,0
9829,0
9830,0
9831,0
9832,0
9833,0
9834,0
9835,0
9836,1
9837,0
9838,0
9839,0
9840,0
9841,1
9842,0
9843,1
9844,0
9845,1
9846,0
9847,1
9848,1
9849,0
9850,0
9851,1
9852,0
9853,0
9854,0
9855,0
9856,0
9857,0
9858,1
9859,0
9860,1
9861,0
9862,1
9863,0
9864,0
9865,0
9866,0
9867,0
9868,1
9869,0
9870,1
9871,1
9872,0
9873,1
9874,0
9875,1
9876,1
9877,1
9878,0
9879,0
9880,1
9881,1
9882,0
9883,1
9884,1
9885,0
9886,0
9887,0
9888,1
9889,0
9890,0
9891,0
9892,0
9893,1
9894,1
9895,0
9896,0
9897,0
9898,0
9899,1
9900,1
9901,0
9902,0
9903,1
9904,1
9905,0
9906,1
9907,1
9908,0
9909,0
9910,0
9911,0
9912,1
9913,1
9914,0
9915,0
9916,0
9917,0
9918,0
9919,0
9920,1
9921,1
9922,0
9923,0
9924,1
9925,0
9926,0
9927,0
9928,1
9929,0
9930,0
9931,1
9932,0
9933,1
9934,0
9935,0
9936,1
9937,0
9938,1
9939,1
9940,0
9941,0
9942,1
9943,0
9944,0
9945,1
9946,1
9947,0
9948,0
9949,0
9950,1
9951,0
9952,0
9953,1
9954,0
9955,1
9956,0
9957,0
9958,0
9959,0
9960,1
9961,0
9962,1
9963,0
9964,0
9965,1
9966,0
9967,1
9968,0
9969,1
9970,0
9971,0
9972,1
9973,0
9974,0
9975,0
9976,1
9977,0
9978,0
9979,0
9980,1
9981,0
9982,1
9983,1
9984,1
9985,1
9986,0
9987,0
9988,1
9989,0
9990,0
9991,1
9992,0
9993,0
9994,0
9995,0
9996,0
9997,0
9998,1
9999,0
10000,1
